ComputeInstance,EventSequence
855a345d-cc06-4752-8744-6cb7c7fa8196,[20]
78a6685b-37ef-428f-804f-09271abc7c34,[20]
19959ee5-fea2-4fa2-ae32-691b61eaff26,"[10, 11, 2, 16, 17, 15, 3, 14, 8, 6, 13, 4, 9, 7, 45, 5, 12]"
4ed0c628-3211-404a-826d-fff18b0f139c,"[10, 11, 2, 3, 1, 16, 17, 14, 1, 15, 8, 6, 13, 4, 9, 5, 20, 7, 12]"
a1ca3ff1-7e6e-4020-a4c8-18019089991e,[20]
0e9ef118-2ce2-4f27-8e32-680004616069,[20]
1b7fc5bf-c008-4e44-9946-902395a6e394,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 20, 7, 5, 12]"
6ad2e409-d09b-4d9d-903f-d8b4efbb11a0,[20]
27f0c1db-e621-42a3-b4c3-bab21b2b0d77,[20]
9c64144e-86b7-4add-a41b-0a5f9431d26c,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
6567b087-460e-480a-89e1-e1c4b6b6f7a5,[20]
9e4bfe79-1ce2-4088-98ce-fc53670e08e1,[20]
7f8c1025-6da3-44b2-8720-c092f1fc1057,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 1, 8, 6, 13, 4, 9, 5, 7, 12]"
8fc99e87-d6e6-4d09-8c0c-19a734848957,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 1, 8, 6, 13, 4, 9, 5, 7, 12]"
48f68b67-a828-465b-a0cd-167627172d79,[20]
334304d2-2edb-4b69-86c9-d88291017019,[20]
8866dff0-f38e-49d2-a355-8b51ed1755fa,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
198af99e-8a7f-4ea8-a25a-897e0207bbb0,[20]
50a03973-655e-4b98-9da0-b654f746df44,[20]
5ca69a90-2dc2-4ad8-8eaa-2df45684b3f5,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
8d8d8252-884c-4b2d-95aa-a6cba7fcae95,"[10, 11, 2, 16, 17, 15, 1, 3, 14, 8, 6, 13, 4, 9, 7, 5, 12]"
06a96868-2769-4a7a-9f0f-ba9c36b7ec78,"[10, 11, 2, 16, 17, 1, 3, 14, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
9eeb62a6-6f75-4cb5-af19-4b457db4c974,[20]
f8f9767c-f7d5-4b54-9255-484a001038ce,[20]
73eedbab-081e-44da-93ca-07a16b20bd9c,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 22, 5, 20, 7, 12]"
391db3be-f3c1-4662-9b84-0dc4e0453a97,[20]
563ad145-fc53-47c4-ab55-860b3eb2e6b3,[20]
b43c40b7-e6cd-4c27-8e09-f4d6ce29a57c,"[44, 10, 11, 2, 16, 17, 1, 3, 14, 15, 8, 6, 13, 4, 9, 7, 5, 12]"
61cc9f2a-bf80-4170-99d2-fc3a5adf42a4,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 5, 12]"
e2478de5-8b1d-4f5e-aae7-3df056b76fe4,"[10, 11, 2, 16, 17, 15, 3, 14, 8, 6, 13, 4, 9, 7, 12, 5]"
69c27069-f39f-40be-9c53-52ce53873859,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5, 1]"
b7faef30-b593-4450-a2f8-2a05960fb8a4,[20]
765b851c-eb7f-4768-8d40-86f5d8cfae0c,[20]
f1c8cf68-310e-43a4-9a4a-b378a8e07661,"[10, 11, 2, 3, 1, 14, 16, 17, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
88823a42-9e07-42f7-9cd7-ee7576da30cc,"[10, 11, 2, 16, 17, 15, 3, 14, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
f4788724-cf4c-4326-af29-f28b116462da,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 7, 12, 5]"
f4c731f8-def8-4d3d-ae30-a7715226bc4a,[20]
ad5c7e7e-c664-4451-ba7b-ff2755fb3cbb,[20]
33f115cf-3716-46f9-95f6-97971e889ea5,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
4850622c-fbb0-48bb-8fe6-795e0145126f,[20]
8f955c84-9fb9-47a0-8cf6-00573ffe5c86,[20]
36a15987-023c-4f00-beb6-0090a70b6be3,"[10, 11, 2, 16, 17, 1, 3, 14, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
2ef64a04-3af7-4188-8115-5dd639d33485,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 20, 12, 5]"
ab73c153-7e9a-4386-a795-1b5026e9b275,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 1, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
bddb5068-1628-4e56-b347-19ac0bb5d657,"[10, 11, 2, 3, 14, 16, 17, 1, 15, 1, 8, 6, 13, 4, 9, 22, 7, 20, 12, 5]"
523fdaef-4812-40e2-a62e-507a72083d73,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
786d9268-7b58-472e-95f5-7773e3bc6b3f,"[10, 11, 2, 3, 16, 17, 14, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
6e58af98-2065-4e2b-8420-f2c3d2fa715c,[20]
b3db7a06-31ed-40cd-a489-57cddd65e9b9,[20]
b0756281-8bee-4224-9fa7-7d0b3b880607,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
94c44397-4ffd-403c-800b-e11cf1ba1c1e,"[10, 11, 2, 16, 17, 1, 3, 14, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
b792a9c4-e990-4307-957b-b2768a3cac47,[20]
d6079b28-75a9-4008-895d-fe13d1fb8244,[20]
f5a3e2c8-6b24-4785-8cfe-7114b313997f,"[10, 11, 2, 16, 17, 1, 3, 14, 15, 8, 6, 13, 4, 9, 7, 20, 12, 5]"
5723f9ce-2c18-4f95-9460-e49fdea77138,[20]
6c32e9ba-0393-480a-804b-60833dc84df7,[20]
9bb2a612-e15e-466f-9466-c862d9fac7c8,"[10, 11, 2, 16, 17, 1, 3, 14, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
41a30e0b-e4f6-4883-b556-a7cb0fbb8a25,[20]
f5bdb497-2d57-44b4-8882-4fc29682c1c1,[20]
38e9e3d3-5e46-4b66-86c9-0da260e6dac8,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
2b2c3fe1-7e04-473e-940c-211e4a30f4b8,[20]
24e45ac1-690a-4622-92ba-f67e6bd3f29a,[20]
399c9cbe-2320-4d0f-bcfd-bfb7c3fb53fa,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
251a3e50-a3ac-4986-a1d7-aff138a314df,[20]
78f07572-29a2-423c-8dec-95cdddc67880,[20]
5b6fcd7e-6575-4857-a827-f6720351e996,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 7, 12, 5]"
e4020430-0bfd-490e-8609-00067345a98c,[20]
34551129-a0dc-4ada-8379-d4e423f244bb,[20]
79bf224f-e3ad-401a-a35a-101890313e48,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
f4b53940-eafd-4cfb-adda-568aa0943ad1,[20]
200cb608-1f7a-4063-b6c4-05eadfc5103b,[20]
938fe300-ccf6-4f4f-b2f2-a957f285c9d4,"[10, 11, 2, 16, 17, 1, 3, 14, 15, 8, 6, 13, 4, 9, 7, 20, 12, 5]"
0147aaa8-c66b-48d9-b3cf-887bedee4935,[20]
d9fb383b-32f6-4e76-b0a6-be591a069f6d,[20]
f3c66e8a-f509-48c7-a424-b67ed13aeeca,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 7, 12, 5]"
9afb9cac-e78f-4515-99eb-c7783f515923,[20]
4fafad33-60ad-49a2-96af-9386922a84c2,[20]
02e85c3f-84fc-43f0-84f1-7de48feaa066,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
799ec757-e767-4b45-8500-7bbeeb7f4d4e,[20]
0e2b3d10-dc68-4cff-8918-b44201a97a5b,[20]
2bcfff48-f888-4aa3-9a0e-a7c986cd2e44,"[10, 11, 2, 16, 17, 1, 3, 14, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
43787920-5519-4f66-afb8-fcf70c7812d8,[20]
b9096d71-0508-40d4-83d9-32a8ff737c13,[20]
c596dc54-2096-4993-951b-18d22ffb7cc9,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
a93cad3e-7c99-4bf3-a71f-937da2927a46,[20]
05df6185-fde7-4baa-b1bf-17d500cf15ab,[20]
6d346341-afcc-4e37-83b9-b3d625759bd6,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 20, 7, 5, 12]"
d1633c3a-aa87-4f71-928f-71ef8fc27bc9,"[10, 11, 2, 16, 17, 15, 3, 14, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
aa957285-9850-45f5-8ac0-3b6813e8897e,"[10, 11, 2, 3, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 5, 7, 12]"
6da25b3c-5ec7-4cd5-bae9-813121113661,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 5, 12]"
751682e4-f421-47c2-9a09-13417a0bf00b,[20]
1df2d561-5f63-4b3a-9bb5-e1b9b1f9599c,[20]
a24ed391-a2c1-4018-9a8f-5b758e6bf724,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 20, 7, 5, 12]"
eda78c55-3016-4791-bea3-ec1b59203b67,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 36, 9, 20, 7, 5, 12]"
a72d8914-a87b-442b-a17c-a157197b2cb7,"[10, 11, 2, 3, 1, 14, 16, 17, 15, 1, 8, 6, 13, 4, 9, 5, 20, 7, 12]"
db62dbb0-e1ab-4a6f-8ac2-e5a3898116c5,[20]
40c72686-2a62-471f-aa79-d6ca9db8053f,[20]
1788af6d-d7c6-4037-9e50-0195be6c9bbf,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
4a06e73c-cdc8-4981-9c02-7488afcccb3e,[20]
e719e4bd-092c-448e-abbe-79360ec690b8,[20]
a1d497b0-d4c4-4650-94b6-cfd065d6bfe5,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
00a2cdd0-04fa-4f74-8dd2-9cb1d3a50a1d,[20]
1381470b-0864-45e8-b9e0-a9454f5a5f28,[20]
8f2d4b86-84fc-4284-bdd2-8eb94917b168,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 1, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
a99db70c-b901-4004-83b6-73335cb4be20,[20]
edc0c06d-cdf3-41f2-bafe-6672eab71281,[20]
e4ad4405-2529-449f-93ca-951a3172ef83,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
a808e737-60da-4c24-ac1e-1f4cf0dc76a2,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 36, 9, 7, 12, 5]"
52f804ca-f1e2-4cf9-9acf-3eecb25d1226,"[44, 10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
127630f7-ced7-449e-bcc5-6de2603854d5,[20]
bfc7ee38-8fb6-4202-be0b-0fa0a13bb69c,[20]
409fb70d-9c46-4dc7-9cb1-62236ae0233c,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
fbf3eb8a-43e1-43e4-89f0-61dba29afc70,[20]
72cd0cff-8f78-45a4-a993-667440750eb4,[20]
23e257ae-5eec-4ab5-aa3c-2be65f7cae02,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 7, 20, 12, 5]"
d0117f0e-3244-4e46-a256-ffca29079095,[20]
bff880a2-de70-4930-99f0-1b61fe572c3e,[20]
59a038bb-32d5-4b1d-8a80-de6d2bd529b4,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 7, 12, 5]"
ed220ef4-a14c-4d40-bfa5-06d038ff8078,[20]
8e708135-d78c-432d-bdf2-c79992d24d68,[20]
e82f4038-ceb9-4c52-a1c5-e47f2615bf28,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 22, 20, 7, 12, 5]"
7148a210-9277-4ec4-90c7-2d4ff859bf19,[20]
31c76044-340d-4f8c-966b-020c5f918b75,[20]
a7bc1150-8d69-4b64-8a99-fa7bdb2c9070,"[10, 11, 2, 3, 16, 17, 1, 14, 1, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
9a1eab28-b253-459f-8d5d-987dc484e949,[20]
fe3e299c-dba3-4b6f-b590-8f8aa53fd214,[20]
1d38ce46-6767-4a83-a55d-66c78af8865a,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 22, 7, 12, 5]"
7edc4da3-09f5-4c03-b00c-fb3a4b059e62,"[10, 11, 2, 16, 17, 1, 3, 14, 15, 8, 6, 13, 4, 9, 5, 7, 20, 12]"
f00fa05a-c13a-4ab3-a921-f9c737534a17,"[10, 11, 2, 16, 17, 1, 3, 14, 15, 8, 6, 13, 4, 9, 22, 7, 5, 12]"
6dca220e-b144-40d1-bc14-6a4c4ae24b54,[20]
6785d61d-d50d-4e03-9ec3-0a1da0829caa,[20]
3499f8db-1dc7-418f-a70b-3314ae4318b1,"[10, 11, 2, 3, 1, 14, 16, 17, 15, 1, 8, 6, 13, 4, 9, 20, 7, 5, 12]"
13faaa70-ed08-4839-b964-8a3dad63a87e,[20]
5d54cfe0-fb15-4bbb-bfa1-ddd7e5f911e6,[20]
21b64e18-59b0-485e-8b29-46ccbe08fb2b,"[10, 11, 2, 16, 17, 15, 3, 14, 8, 6, 13, 4, 36, 9, 5, 20, 7, 12]"
7fae1591-2cea-45d9-bb46-2988a39f3c52,[20]
84266941-35cd-4777-97cf-ead1944ebc97,[20]
8c67af02-74c4-4c20-a014-ce7f6c6407d9,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 7, 12, 5]"
fee3d9e9-2bfa-44e1-9773-734b79305f88,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
789bd19d-9118-424f-8950-2eb51e20c307,[20]
c1422be7-d8dd-4430-96bf-ddb49fe9bcbc,[20]
ca24ac02-0b21-40b3-a333-ff8c031217da,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
9159c7e8-6d58-4492-8db3-00b306730162,[20]
f3174518-fc22-48d7-81c8-14225fbe987e,[20]
117fc7cc-4497-4be5-8ed8-6ef80fba9d3a,"[10, 11, 2, 3, 1, 14, 16, 17, 15, 8, 6, 13, 4, 9, 7, 5, 12]"
71e11e72-4fb6-44b8-872e-255fa03c577c,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 20, 12, 5]"
bb6a12c8-b202-4a13-80d4-a93d442941e6,[20]
f468e7f9-22e1-4794-818b-63ceb5ffbcf1,[20]
e3243535-446d-42a8-a6d6-ff04c172e289,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 1, 8, 6, 13, 4, 9, 7, 5, 12]"
7b6edc66-b49e-4202-9f0e-26551e4cbc32,"[10, 11, 2, 16, 17, 1, 3, 15, 1, 14, 8, 6, 13, 4, 9, 20, 5, 7, 12]"
f5564199-cb21-4c0c-bfe2-dcf555b0f383,[20]
e58fcb06-8a07-4663-aa13-994293ab904e,[20]
e15424de-e1ac-4205-9526-b45495f493bc,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 20, 7, 5, 12]"
3d4fa8c7-18b8-4cd8-b9f1-dd9149eca8d0,[20]
122e1c95-6bdc-4c44-a99b-9617fabea6d4,[20]
4fdf5d41-a305-4aae-8ef5-ffca34f8b460,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 22, 7, 20, 5, 12]"
1ffa0271-e48e-48a6-8a54-cda1f9dae658,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
3268d5c5-853f-470b-8b6d-0da837843a0f,[20]
1a25b90a-f68f-415e-83e3-ad18a0a4c9b7,[20]
2c0d9b76-8d4a-4754-8e7f-32721ff6d63e,"[10, 11, 2, 3, 1, 14, 16, 17, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
473543c4-c791-487a-8abf-c9866c5db594,[20]
aa8b7484-be7f-45ec-a3f8-72b41094f2c3,[20]
c65301b6-b75e-4de5-ac65-6f4d548bee07,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 5, 7, 12]"
a6c91e33-d95f-4b06-84d7-699a0ca3356a,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
1dfd48fb-6ebd-4453-bbe5-7aad9ecd118b,[20]
c72c890b-89b6-41e7-8d3d-109097a961d5,[20]
61ddddcb-5f20-4567-b5db-dcd1e06196f6,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
0b02abf3-17be-4f95-b59f-91c6774bf398,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
8500a3cc-7d1a-470c-b259-ff01df2568a7,[20]
d3157619-450a-4d85-895f-de3482a5b153,[20]
d97c1051-e562-483f-a9a2-a646e8e94836,"[10, 11, 2, 16, 17, 1, 3, 14, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
2c442b33-9d2a-4cee-a96e-9d7d66fd7a54,[20]
c6a3983c-8871-45c6-8ed8-b1ab0754cebf,[20]
6ac206a3-5e72-4eea-98a5-4cdd7509f4d8,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 22, 20, 7, 12, 5]"
649d4df6-d693-476d-9a42-74a413e97040,[20]
896a4ada-544f-49bb-93df-e78f2b7031de,[20]
8b400039-dd1f-4682-a23f-33d86a319e26,"[10, 11, 2, 16, 17, 15, 1, 3, 14, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
e455ecb6-2865-4004-b79c-6ed938c4ec7c,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 20, 7, 5, 12]"
b2aebefb-7fd8-4adb-b68d-8ca17d58d7df,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
97ef1f73-928b-4d97-bf06-aad9901c4501,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
76a9edce-80ff-45a4-b7bd-b8bdb5d25b63,[20]
37ec33b9-eb3d-4f70-a7ba-5aaee34150d5,[20]
bfe8f7d5-90fb-4e63-80c1-1fa450ae44d3,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
8b5e7d3d-9528-492b-94fa-cdfacc52c7ff,[20]
d48411c6-9030-4966-b725-bf796e27d26e,[20]
b13240d9-46c4-462f-83a7-0ebcd265280a,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
58a5bf3d-b1a0-4300-abca-3eb64208f9dc,[20]
6c67aa99-b928-40b8-b0fd-7e0deec25844,[20]
d1b149ef-0582-41aa-9f12-c78156d6074c,"[10, 11, 2, 3, 14, 16, 17, 1, 15, 1, 8, 6, 13, 4, 9, 5, 7, 12]"
7c44462f-da7e-4b33-834c-ed5a9a2c4598,[20]
76bbeaed-fd8e-4fa9-b311-1b2cf0fc83e8,[20]
28e28a08-8b63-490d-98d4-2989d3ad9033,"[10, 11, 2, 16, 17, 15, 3, 14, 8, 6, 13, 4, 9, 5, 20, 7, 12]"
56237670-1045-42a6-94ee-430324a838ae,[20]
3111c3f6-64d8-42b6-bf54-3c9a5b0cf951,[20]
4c86961d-2e31-411f-a35f-610536bd1b24,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
f72aa214-1ba3-4cff-aa33-f7b0297fb6a5,[20]
4ab64730-cdae-492e-bf68-e66e93f7fefb,[20]
4cab9ec4-5fc3-47da-b7a4-511219dc3f57,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 5, 7, 12]"
8b7c736b-3e4f-453b-815d-47956be1d92b,[20]
8d62c377-8618-463a-b8af-246be9baaaf2,[20]
c4bf78a8-4593-4863-ba9b-5ee4725caaff,"[10, 11, 2, 3, 1, 14, 16, 17, 15, 8, 6, 13, 4, 9, 7, 5, 12]"
3dccbbaa-39f7-4c40-a53a-9aec90618044,[20]
0c361dae-fbd7-44af-adb6-932ef56de245,[20]
39f95a43-c3d3-4315-8b87-144be134fb7c,"[10, 11, 2, 3, 1, 16, 17, 14, 1, 15, 8, 6, 13, 4, 9, 7, 5, 12]"
52cb3ffa-185a-486b-82ab-84f071e6f1a4,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 5, 20, 7, 12]"
d4e9e65b-1477-45d9-88c3-2915b3624ad7,[20]
c2e80600-2181-43d7-bacd-6c779208b792,[20]
ba5f34ba-8638-470c-8212-0c9f051e4547,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 22, 5, 12]"
1e96982a-53a9-4587-bf37-f86afff05c13,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 5, 12]"
5457dda2-4747-48af-a6a9-8f0e46cd0716,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
d145eb16-e989-4678-939c-09267c5e563e,[20]
5a5a62d3-54bf-4396-b22d-3eafa34e5bfd,[20]
10abb86f-457d-42ed-8ed7-b93ecd93d39d,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 20, 5, 7, 12]"
12c2d370-c1c3-4109-aa1e-b9f33bb7c0d2,[20]
bce76da3-fb63-46a3-86f3-0505de767280,[20]
cad330bc-c825-4e6f-8e86-abb8d8db33f0,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5, 1]"
6bf059a5-8192-4995-9b9b-99e5170304c2,"[10, 11, 2, 16, 17, 1, 3, 14, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
7d28b25b-5dc1-4983-b79f-fdbb99303eb7,"[10, 11, 2, 16, 17, 1, 3, 14, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
c019f88e-ca6e-467b-905e-83434fe55fec,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
c84f154a-b68f-4a83-adb8-73f5902adcd1,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
d27c47db-cf27-4023-a711-395b903abf83,[20]
1d00d561-71d2-4160-a5f6-d4e65e508b31,[20]
6ebea1ba-6f82-4c3c-8390-d4365e7f86ac,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
c7f64ab9-eaa6-4c74-9496-5ec1d3506f32,"[10, 11, 2, 16, 17, 1, 3, 14, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
e11b21a0-9736-4adb-96ad-16c2d72d3208,[20]
c033827c-cdf6-469b-9041-49be894b56ff,[20]
cba446d5-214d-40e3-97ef-cac663da1831,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 1, 8, 6, 13, 4, 9, 7, 12, 5]"
690e18aa-f5ac-49cb-914f-74c2de63c09b,[20]
2624973e-c2eb-44dd-b80c-ba862d08c945,[20]
7b3f921e-dde6-4207-b7b6-ca6946c0c916,"[10, 11, 2, 16, 17, 15, 1, 3, 14, 8, 6, 13, 4, 9, 22, 7, 12, 5]"
72c48809-cc3c-4749-9a72-96a1e38e4438,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
71232d77-1ee8-40c9-a01e-3e2faeab6cfc,[20]
7ae69125-5ae6-4030-9562-469ee062cbdb,[20]
4c78374c-251c-4009-b9b8-329bb3958b60,"[10, 11, 2, 16, 17, 1, 3, 14, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
affc65e8-c878-4925-957b-63bb8b41e807,[20]
66bbc87b-a887-469d-b6eb-3d0b23ef140a,[20]
3c7ea3ae-77da-4764-96ee-ab6b12604474,"[10, 11, 2, 16, 17, 1, 3, 14, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
d334dd5e-3be5-4670-8f25-ebcdbc9d16fc,[20]
ccb29b3c-590b-483a-8154-2e9048286083,[20]
932ea237-e953-4ff7-a7ea-b05f15c8d0f3,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
a9338842-f1c3-4bd6-b8ff-b1998ce5b86d,[20]
53338bec-3471-4bec-b6fd-f6fe72478404,[20]
64d67fa3-cbd9-44ba-bd00-f51cc4d42373,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
a617ff73-44ef-4fd8-a196-4d63a28b122d,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 36, 9, 7, 12, 5]"
323e4c0b-0b57-40e2-844b-a7a3a321f889,"[10, 11, 2, 16, 17, 15, 1, 3, 14, 8, 6, 13, 4, 9, 7, 12, 5]"
f81be937-3271-4cbf-9450-8c1fcd0e2dfb,"[10, 11, 2, 16, 17, 1, 3, 14, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
875a8a64-dcc2-4b74-af19-22114fb84c1d,"[10, 11, 2, 16, 17, 1, 3, 14, 15, 8, 6, 13, 4, 9, 7, 20, 12, 5]"
1d30121c-b653-4ede-9a09-a5011a0d3cc6,[20]
40b05cb6-e3ad-44a4-b827-80a79c3260d8,[20]
a56c26ff-1d24-48bf-a0a5-2a39556d9c20,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 7, 20, 12, 5]"
9d01b433-9bf2-418b-ae62-caa4b0f5e47c,[20]
525454ff-f742-4464-958a-03cda51f93fc,[20]
